id,name,artists,album,release_date,popularity,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,uri,track_href,analysis_url,duration_ms,time_signature
2nuskenF2KBxUb9xWaqJI5,All I Want For Christmas Is You,"Jake Shimabukuro, Justin Kawika Young",All I Want For Christmas Is You,2023-12-01,26,0.775,0.548,2,-8.553,0,0.0474,0.59,7.18e-06,0.0495,0.826,151.96,audio_features,spotify:track:2nuskenF2KBxUb9xWaqJI5,https://api.spotify.com/v1/tracks/2nuskenF2KBxUb9xWaqJI5,https://api.spotify.com/v1/audio-analysis/2nuskenF2KBxUb9xWaqJI5,181760,4
1LTphBS7XnePOyZfHNyP8N,"Mvmt I: ""Rejoice! Rejoice!""",The Oh Hellos,The Oh Hellos' Family Christmas Album,2014-12-05,34,0.34,0.242,9,-15.357,1,0.0316,0.899,0.334,0.13,0.157,74.106,audio_features,spotify:track:1LTphBS7XnePOyZfHNyP8N,https://api.spotify.com/v1/tracks/1LTphBS7XnePOyZfHNyP8N,https://api.spotify.com/v1/audio-analysis/1LTphBS7XnePOyZfHNyP8N,397964,4
2wC21pecl5NqHZjdyunYxM,Blue Spruce Needles,Communist Daughter,Sing Sad Christmas,2015-12-19,28,0.551,0.232,7,-14.073,1,0.0333,0.855,0.00759,0.137,0.434,108.329,audio_features,spotify:track:2wC21pecl5NqHZjdyunYxM,https://api.spotify.com/v1/tracks/2wC21pecl5NqHZjdyunYxM,https://api.spotify.com/v1/audio-analysis/2wC21pecl5NqHZjdyunYxM,232213,4
4FSKL9VBXp8CCxo93uBkik,Champagne Drops,My Bubba,Champagne Drops,2016-11-07,28,0.507,0.288,11,-11.092,1,0.0314,0.948,0.209,0.1,0.172,179.624,audio_features,spotify:track:4FSKL9VBXp8CCxo93uBkik,https://api.spotify.com/v1/tracks/4FSKL9VBXp8CCxo93uBkik,https://api.spotify.com/v1/audio-analysis/4FSKL9VBXp8CCxo93uBkik,218078,3
3ix3bHsj4H8ceIuMe4T5T9,Cathedrals,Ruby Amanfu,Standing Still,2015-08-28,21,0.365,0.185,11,-12.868,1,0.0366,0.961,2.51e-05,0.0825,0.12,81.844,audio_features,spotify:track:3ix3bHsj4H8ceIuMe4T5T9,https://api.spotify.com/v1/tracks/3ix3bHsj4H8ceIuMe4T5T9,https://api.spotify.com/v1/audio-analysis/3ix3bHsj4H8ceIuMe4T5T9,237224,4
0T4noS4XEjA29LbHXvjLJD,Silent Night - Live from Union Chapel,Damien Rice,Live from the Union Chapel,2003,27,0.243,0.215,2,-21.08,1,0.123,0.899,7.77e-06,0.925,0.148,89.984,audio_features,spotify:track:0T4noS4XEjA29LbHXvjLJD,https://api.spotify.com/v1/tracks/0T4noS4XEjA29LbHXvjLJD,https://api.spotify.com/v1/audio-analysis/0T4noS4XEjA29LbHXvjLJD,184306,4
6I6JOi3mf6q68dE7JxzYUC,River,Ron Pope,River,2020-11-27,24,0.335,0.35,2,-9.034,1,0.0403,0.643,0.00648,0.133,0.281,203.153,audio_features,spotify:track:6I6JOi3mf6q68dE7JxzYUC,https://api.spotify.com/v1/tracks/6I6JOi3mf6q68dE7JxzYUC,https://api.spotify.com/v1/audio-analysis/6I6JOi3mf6q68dE7JxzYUC,242498,4
4bXhgzaLGXH71jtqyJ6BPB,Carol of the Banjos,Beta Radio,"The Songs the Season Brings, Vols. 1-4",2015-11-17,33,0.674,0.397,8,-13.923,0,0.0586,0.933,0.856,0.146,0.39,170.017,audio_features,spotify:track:4bXhgzaLGXH71jtqyJ6BPB,https://api.spotify.com/v1/tracks/4bXhgzaLGXH71jtqyJ6BPB,https://api.spotify.com/v1/audio-analysis/4bXhgzaLGXH71jtqyJ6BPB,85853,3
3SAfe0z7ww0NGVxiP1sMy2,Let It Snow,"The Holiday Place, Canyon City",Christmas Together (Wherever We Are),2020-12-04,31,0.487,0.269,1,-11.606,1,0.033,0.917,0.0,0.113,0.371,139.479,audio_features,spotify:track:3SAfe0z7ww0NGVxiP1sMy2,https://api.spotify.com/v1/tracks/3SAfe0z7ww0NGVxiP1sMy2,https://api.spotify.com/v1/audio-analysis/3SAfe0z7ww0NGVxiP1sMy2,144613,4
19PbVUTpF75SeZQpTEUJwM,Sleet and Snow,My First Tooth,Sleet and Snow,2011-04-04,24,0.607,0.559,5,-8.496,1,0.0253,0.052,0.0,0.331,0.388,92.319,audio_features,spotify:track:19PbVUTpF75SeZQpTEUJwM,https://api.spotify.com/v1/tracks/19PbVUTpF75SeZQpTEUJwM,https://api.spotify.com/v1/audio-analysis/19PbVUTpF75SeZQpTEUJwM,198133,1
2mI7H9gV0viQJWtf8j48jS,Snow,Lisa Hannigan,At Swim,2016-08-19,40,0.305,0.391,4,-12.987,0,0.0312,0.789,0.413,0.126,0.277,84.386,audio_features,spotify:track:2mI7H9gV0viQJWtf8j48jS,https://api.spotify.com/v1/tracks/2mI7H9gV0viQJWtf8j48jS,https://api.spotify.com/v1/audio-analysis/2mI7H9gV0viQJWtf8j48jS,218960,4
44bnKOB8Ztbo8IRTVQQ3hH,How I Know It's Christmas - Acoustic Piano,Hudson Taylor,How I Know It's Christmas with the Rte Concert Orchestra,2020-11-27,25,0.419,0.235,0,-11.121,1,0.0428,0.795,1.39e-05,0.165,0.169,119.636,audio_features,spotify:track:44bnKOB8Ztbo8IRTVQQ3hH,https://api.spotify.com/v1/tracks/44bnKOB8Ztbo8IRTVQQ3hH,https://api.spotify.com/v1/audio-analysis/44bnKOB8Ztbo8IRTVQQ3hH,227707,4
1zqh3B4hRI5drtx37X4xL1,I'll Be Home for Christmas,Kathleen,I'll Be Home for Christmas,2020-10-30,24,0.284,0.351,5,-9.381,1,0.0294,0.963,0.000219,0.268,0.47,91.187,audio_features,spotify:track:1zqh3B4hRI5drtx37X4xL1,https://api.spotify.com/v1/tracks/1zqh3B4hRI5drtx37X4xL1,https://api.spotify.com/v1/audio-analysis/1zqh3B4hRI5drtx37X4xL1,113633,4
7KMd4njKt3hOh2T2IC0Zzn,Goodbye England (Covered In Snow),Laura Marling,I Speak Because I Can,2010-01-01,37,0.376,0.237,2,-12.101,1,0.0343,0.67,0.00314,0.124,0.338,94.228,audio_features,spotify:track:7KMd4njKt3hOh2T2IC0Zzn,https://api.spotify.com/v1/tracks/7KMd4njKt3hOh2T2IC0Zzn,https://api.spotify.com/v1/audio-analysis/7KMd4njKt3hOh2T2IC0Zzn,225167,3
5T5FkiC6rR5G6853YPeIZj,Home For The Season,Neil Halstead,"This Warm December, A Brushfire Holiday Vol. 2",2011-01-01,27,0.703,0.13,2,-11.815,1,0.0356,0.929,0.027,0.108,0.121,81.631,audio_features,spotify:track:5T5FkiC6rR5G6853YPeIZj,https://api.spotify.com/v1/tracks/5T5FkiC6rR5G6853YPeIZj,https://api.spotify.com/v1/audio-analysis/5T5FkiC6rR5G6853YPeIZj,253360,1
5Kv80rWYShQUkU5EVJn9Ie,Winter Coat,Dark Dark Dark,The Snow Magic,2008-10-28,24,0.523,0.2,0,-10.953,0,0.0321,0.923,0.00632,0.095,0.233,137.839,audio_features,spotify:track:5Kv80rWYShQUkU5EVJn9Ie,https://api.spotify.com/v1/tracks/5Kv80rWYShQUkU5EVJn9Ie,https://api.spotify.com/v1/audio-analysis/5Kv80rWYShQUkU5EVJn9Ie,181680,4
1C2K4D4zaLK4luIaIc6r6t,Old Fashioned Holiday,Andrea von Kampen,Old Fashioned Holiday,2021-11-12,33,0.534,0.149,5,-10.972,1,0.0312,0.923,0.00262,0.0863,0.506,78.887,audio_features,spotify:track:1C2K4D4zaLK4luIaIc6r6t,https://api.spotify.com/v1/tracks/1C2K4D4zaLK4luIaIc6r6t,https://api.spotify.com/v1/audio-analysis/1C2K4D4zaLK4luIaIc6r6t,186833,4
5jBQiN221tbZckBghFBNAD,Auld Lang Syne (Acoustic Version),Loving Caliber,Auld Lang Syne (Acoustic Version),2020-11-27,28,0.7,0.406,3,-8.641,1,0.0259,0.574,2.24e-05,0.107,0.808,91.939,audio_features,spotify:track:5jBQiN221tbZckBghFBNAD,https://api.spotify.com/v1/tracks/5jBQiN221tbZckBghFBNAD,https://api.spotify.com/v1/audio-analysis/5jBQiN221tbZckBghFBNAD,198569,4
5qrMDLp24tIRY9AjpPwVX7,Winter Moon,Mindy Gledhill,Winter Moon,2011-10-04,30,0.788,0.455,6,-7.493,1,0.032,0.6,0.0,0.0672,0.558,108.979,audio_features,spotify:track:5qrMDLp24tIRY9AjpPwVX7,https://api.spotify.com/v1/tracks/5qrMDLp24tIRY9AjpPwVX7,https://api.spotify.com/v1/audio-analysis/5qrMDLp24tIRY9AjpPwVX7,213640,4
5mb6YQWIVJ44alLjCZmGTT,Angel (Holiday),Jack Johnson,"This Warm December, A Brushfire Holiday Vol. 2",2011-01-01,44,0.768,0.321,4,-10.487,1,0.0294,0.266,3.93e-06,0.105,0.531,91.058,audio_features,spotify:track:5mb6YQWIVJ44alLjCZmGTT,https://api.spotify.com/v1/tracks/5mb6YQWIVJ44alLjCZmGTT,https://api.spotify.com/v1/audio-analysis/5mb6YQWIVJ44alLjCZmGTT,122707,4
4Ty0vDG9dS1dLa2x2aPK3v,1996,The Lake Poets,The Lake Poets,2015-09-25,25,0.614,0.165,6,-12.203,1,0.0324,0.935,2.73e-05,0.0909,0.199,97.897,audio_features,spotify:track:4Ty0vDG9dS1dLa2x2aPK3v,https://api.spotify.com/v1/tracks/4Ty0vDG9dS1dLa2x2aPK3v,https://api.spotify.com/v1/audio-analysis/4Ty0vDG9dS1dLa2x2aPK3v,213693,4
57784RZCvo2Jz4JrPFwmwK,Coventry Carol,Sufjan Stevens,Silver & Gold,2012-11-13,33,0.42,0.187,2,-12.607,0,0.0315,0.945,0.0395,0.0689,0.444,149.723,audio_features,spotify:track:57784RZCvo2Jz4JrPFwmwK,https://api.spotify.com/v1/tracks/57784RZCvo2Jz4JrPFwmwK,https://api.spotify.com/v1/audio-analysis/57784RZCvo2Jz4JrPFwmwK,173947,3
7kvlamNp9t5EhZumhf2bYt,Rocking Around The Christmas Tree,Oxford & Co.,Rocking Around The Christmas Tree,2016-12-16,25,0.62,0.709,11,-4.106,1,0.0296,0.404,0.0,0.23,0.674,110.001,audio_features,spotify:track:7kvlamNp9t5EhZumhf2bYt,https://api.spotify.com/v1/tracks/7kvlamNp9t5EhZumhf2bYt,https://api.spotify.com/v1/audio-analysis/7kvlamNp9t5EhZumhf2bYt,166218,4
30lIm60ZjlBzP7GC2glvBO,"Oh, Watch the Stars","Elizabeth Mitchell, Aoife O'Donovan",The Sounding Joy: Christmas Songs in and out of the Ruth Crawford Seeger Songbook,2013-10-15,25,0.258,0.0698,9,-17.96,1,0.0368,0.98,0.0783,0.132,0.212,80.317,audio_features,spotify:track:30lIm60ZjlBzP7GC2glvBO,https://api.spotify.com/v1/tracks/30lIm60ZjlBzP7GC2glvBO,https://api.spotify.com/v1/audio-analysis/30lIm60ZjlBzP7GC2glvBO,137333,5
5sgxxHfmmaqfddsVq9v5Ba,Rest,JOSEPH,Sister Winter B/W Rest,2018-12-12,21,0.201,0.096,2,-18.799,1,0.0334,0.922,0.716,0.112,0.0646,177.239,audio_features,spotify:track:5sgxxHfmmaqfddsVq9v5Ba,https://api.spotify.com/v1/tracks/5sgxxHfmmaqfddsVq9v5Ba,https://api.spotify.com/v1/audio-analysis/5sgxxHfmmaqfddsVq9v5Ba,186645,3
4tf0qvezl6A4n9Gvx81NBr,Xmas Song (War is Over),Venus and the Moon,Xmas Song (War is Over),2016-11-11,24,0.34,0.218,11,-14.335,0,0.0337,0.934,0.000605,0.101,0.162,119.866,audio_features,spotify:track:4tf0qvezl6A4n9Gvx81NBr,https://api.spotify.com/v1/tracks/4tf0qvezl6A4n9Gvx81NBr,https://api.spotify.com/v1/audio-analysis/4tf0qvezl6A4n9Gvx81NBr,244274,3
5oxR9vvnUuuDh8NTLy2kEW,In the Bleak Midwinter,"Natalie Schlabs, Betsy Phillips",In the Bleak Midwinter,2021-11-05,28,0.532,0.211,10,-16.223,1,0.029,0.89,0.000722,0.111,0.174,102.763,audio_features,spotify:track:5oxR9vvnUuuDh8NTLy2kEW,https://api.spotify.com/v1/tracks/5oxR9vvnUuuDh8NTLy2kEW,https://api.spotify.com/v1/audio-analysis/5oxR9vvnUuuDh8NTLy2kEW,185117,4
5NHjU6TqwIFrunmTaHfUI4,O Little Town of Bethlehelm,"Scott Mulvahill, Sarah Kroger",O Come Let Us Adore: A Christmas Collective,2014-12-05,27,0.302,0.175,4,-11.035,1,0.0317,0.917,0.0,0.11,0.243,87.021,audio_features,spotify:track:5NHjU6TqwIFrunmTaHfUI4,https://api.spotify.com/v1/tracks/5NHjU6TqwIFrunmTaHfUI4,https://api.spotify.com/v1/audio-analysis/5NHjU6TqwIFrunmTaHfUI4,198627,4
0rKjJB90TZ62o8npz8QEn3,This Love Won't Break Your Heart,Annalise Emerick,Starry-Eyed,2011-09-20,32,0.663,0.284,0,-10.64,1,0.0318,0.796,0.0,0.094,0.265,123.008,audio_features,spotify:track:0rKjJB90TZ62o8npz8QEn3,https://api.spotify.com/v1/tracks/0rKjJB90TZ62o8npz8QEn3,https://api.spotify.com/v1/audio-analysis/0rKjJB90TZ62o8npz8QEn3,288293,4
6f5bTR1wJ7hmeBgMdP48m6,Blue Christmas,"Matthew Perryman Jones, Lily Costner",Blue Christmas,2021-11-12,23,0.188,0.195,10,-12.161,1,0.0295,0.831,0.00274,0.103,0.0779,77.196,audio_features,spotify:track:6f5bTR1wJ7hmeBgMdP48m6,https://api.spotify.com/v1/tracks/6f5bTR1wJ7hmeBgMdP48m6,https://api.spotify.com/v1/audio-analysis/6f5bTR1wJ7hmeBgMdP48m6,185786,4
4lnCnaLrmoTWrlIzB7Zx4B,This Holiday,Brooke Annibale,This Holiday,2011-11-15,24,0.516,0.332,0,-10.466,1,0.0273,0.591,1.75e-05,0.14,0.25,76.974,audio_features,spotify:track:4lnCnaLrmoTWrlIzB7Zx4B,https://api.spotify.com/v1/tracks/4lnCnaLrmoTWrlIzB7Zx4B,https://api.spotify.com/v1/audio-analysis/4lnCnaLrmoTWrlIzB7Zx4B,273000,4
2IqU8ku7GvY7HE0s3sYA34,Joy To The World,Sufjan Stevens,Songs For Christmas,2006-11-21,37,0.522,0.249,1,-13.826,1,0.0276,0.898,0.000125,0.0681,0.496,136.89,audio_features,spotify:track:2IqU8ku7GvY7HE0s3sYA34,https://api.spotify.com/v1/tracks/2IqU8ku7GvY7HE0s3sYA34,https://api.spotify.com/v1/audio-analysis/2IqU8ku7GvY7HE0s3sYA34,260787,4
3EnBkIzdOuMHkb3lZD4mQe,Dear Mrs. Claus,The Barr Brothers,Dear Mrs. Claus,2011-12-20,25,0.473,0.408,7,-10.094,1,0.0349,0.952,3.67e-05,0.125,0.326,101.294,audio_features,spotify:track:3EnBkIzdOuMHkb3lZD4mQe,https://api.spotify.com/v1/tracks/3EnBkIzdOuMHkb3lZD4mQe,https://api.spotify.com/v1/audio-analysis/3EnBkIzdOuMHkb3lZD4mQe,229490,3
4MIDnbVdmaa5sIbdR5BBTN,Song for the Angels,Great Lake Swimmers,Bodies and Minds,2005-03-15,25,0.435,0.149,4,-16.003,1,0.0299,0.96,0.00185,0.172,0.114,86.055,audio_features,spotify:track:4MIDnbVdmaa5sIbdR5BBTN,https://api.spotify.com/v1/tracks/4MIDnbVdmaa5sIbdR5BBTN,https://api.spotify.com/v1/audio-analysis/4MIDnbVdmaa5sIbdR5BBTN,319933,3
507FDL7iurCnznhkD5YlRV,Fairytale Of New York,Gavin James,Winter Songs,2019-12-06,19,0.38,0.0743,8,-15.394,1,0.0433,0.86,3.56e-06,0.106,0.272,87.24,audio_features,spotify:track:507FDL7iurCnznhkD5YlRV,https://api.spotify.com/v1/tracks/507FDL7iurCnznhkD5YlRV,https://api.spotify.com/v1/audio-analysis/507FDL7iurCnznhkD5YlRV,317453,3
1iJ43ZraxrD7MRYEQsOCGF,White Christmas,Lewis & Leigh,White Christmas,2015-12-14,26,0.458,0.0857,2,-16.619,1,0.0323,0.899,0.0,0.108,0.257,90.352,audio_features,spotify:track:1iJ43ZraxrD7MRYEQsOCGF,https://api.spotify.com/v1/tracks/1iJ43ZraxrD7MRYEQsOCGF,https://api.spotify.com/v1/audio-analysis/1iJ43ZraxrD7MRYEQsOCGF,94000,4
5K4NYwDJTh0WVBgc5fxyYK,O Come O Come Emmanuel,The Civil Wars,Tracks in the Snow,2011-11-25,27,0.274,0.156,4,-11.816,0,0.0367,0.916,5.57e-06,0.0925,0.228,179.315,audio_features,spotify:track:5K4NYwDJTh0WVBgc5fxyYK,https://api.spotify.com/v1/tracks/5K4NYwDJTh0WVBgc5fxyYK,https://api.spotify.com/v1/audio-analysis/5K4NYwDJTh0WVBgc5fxyYK,218813,5
3ifVamCIQdxN6CY7HQRL4W,Winter Wonderland (feat. Laura Cortese),"Wintery Songs in Eleventy Part Harmony, Laura Cortese",Hark,2015-12-04,23,0.534,0.163,4,-14.349,1,0.0298,0.95,0.042,0.0834,0.36,109.263,audio_features,spotify:track:3ifVamCIQdxN6CY7HQRL4W,https://api.spotify.com/v1/tracks/3ifVamCIQdxN6CY7HQRL4W,https://api.spotify.com/v1/audio-analysis/3ifVamCIQdxN6CY7HQRL4W,162400,4
5RjWj5pWHegnAWqdbVscar,Listening To Otis Redding At Home During Christmas,Okkervil River,Don't Fall In Love With Everyone You See,2002-01-22,25,0.401,0.261,9,-10.417,1,0.029,0.866,0.0845,0.103,0.274,119.588,audio_features,spotify:track:5RjWj5pWHegnAWqdbVscar,https://api.spotify.com/v1/tracks/5RjWj5pWHegnAWqdbVscar,https://api.spotify.com/v1/audio-analysis/5RjWj5pWHegnAWqdbVscar,396760,3
1A6zUb8hrlwSCfYmpd05zZ,It Ain't Christmas (If I Wake Up and I'm All Alone),Katie Buxton,It Ain't Christmas (If I Wake Up and I'm All Alone),2020-11-19,23,0.625,0.261,1,-8.37,1,0.0344,0.634,0.0,0.118,0.396,102.909,audio_features,spotify:track:1A6zUb8hrlwSCfYmpd05zZ,https://api.spotify.com/v1/tracks/1A6zUb8hrlwSCfYmpd05zZ,https://api.spotify.com/v1/audio-analysis/1A6zUb8hrlwSCfYmpd05zZ,195474,4
35yT30p4tPxhckJ8Lbpd6r,Come Thou Fount,Penny and Sparrow,Christmas Songs,2016-11-11,31,0.374,0.147,2,-14.21,1,0.045,0.933,4.19e-06,0.0704,0.205,119.0,audio_features,spotify:track:35yT30p4tPxhckJ8Lbpd6r,https://api.spotify.com/v1/tracks/35yT30p4tPxhckJ8Lbpd6r,https://api.spotify.com/v1/audio-analysis/35yT30p4tPxhckJ8Lbpd6r,227024,4
7B0UTIQnO1cOhAeflDHuZR,"Mvmt IV: ""Every Bell on Earth Will Ring""",The Oh Hellos,The Oh Hellos' Family Christmas Album,2014-12-05,32,0.552,0.565,9,-8.918,1,0.0267,0.58,0.00299,0.151,0.275,100.039,audio_features,spotify:track:7B0UTIQnO1cOhAeflDHuZR,https://api.spotify.com/v1/tracks/7B0UTIQnO1cOhAeflDHuZR,https://api.spotify.com/v1/audio-analysis/7B0UTIQnO1cOhAeflDHuZR,405102,4
5Df6MzHKeXGO8xgFMhjdAL,We Were Marching on Christmas Day,The Orphan Brigade,Soundtrack to a Ghost Story,2015-11-02,23,0.528,0.569,4,-9.116,1,0.0378,0.454,0.000336,0.0925,0.463,78.726,audio_features,spotify:track:5Df6MzHKeXGO8xgFMhjdAL,https://api.spotify.com/v1/tracks/5Df6MzHKeXGO8xgFMhjdAL,https://api.spotify.com/v1/audio-analysis/5Df6MzHKeXGO8xgFMhjdAL,266960,4
6QfjvDB63IGxWNtjySyh9F,Christmas Day,Johnnyswim,A Johnnyswim Christmas,2014-11-10,34,0.374,0.456,8,-9.873,1,0.0378,0.415,0.0,0.217,0.166,82.171,audio_features,spotify:track:6QfjvDB63IGxWNtjySyh9F,https://api.spotify.com/v1/tracks/6QfjvDB63IGxWNtjySyh9F,https://api.spotify.com/v1/audio-analysis/6QfjvDB63IGxWNtjySyh9F,148560,4
0xo74ue4eAko2WXco63cfv,The First Noel,The Ruby Pines,Walker in a Winter Wonderland,2013-11-26,0,0.503,0.0713,4,-10.905,1,0.0361,0.892,0.00024,0.105,0.196,108.589,audio_features,spotify:track:0xo74ue4eAko2WXco63cfv,https://api.spotify.com/v1/tracks/0xo74ue4eAko2WXco63cfv,https://api.spotify.com/v1/audio-analysis/0xo74ue4eAko2WXco63cfv,141613,4
2V3w0JAQYU39IgTlHGMAXZ,Christmas Eve,Nickel Creek,A Dotted Line,2014-03-28,26,0.565,0.284,4,-10.222,1,0.0278,0.775,3.47e-06,0.105,0.241,136.014,audio_features,spotify:track:2V3w0JAQYU39IgTlHGMAXZ,https://api.spotify.com/v1/tracks/2V3w0JAQYU39IgTlHGMAXZ,https://api.spotify.com/v1/audio-analysis/2V3w0JAQYU39IgTlHGMAXZ,262787,4
6MqcFVnTw1hUuNxx6SiJQf,Christmas TV,Slow Club,Yeah So (Deluxe),2009-07-05,33,0.651,0.227,2,-10.991,1,0.0418,0.838,0.0,0.131,0.496,112.482,audio_features,spotify:track:6MqcFVnTw1hUuNxx6SiJQf,https://api.spotify.com/v1/tracks/6MqcFVnTw1hUuNxx6SiJQf,https://api.spotify.com/v1/audio-analysis/6MqcFVnTw1hUuNxx6SiJQf,272840,4
1WHRjzb9yzWvawfIQDvZln,Have Yourself a Merry Little Christmas - Live at the Mac,Ciaran Lavery,Have Yourself a Merry Little Christmas (Live at the Mac),2016-11-25,24,0.178,0.178,9,-15.737,1,0.0335,0.568,0.000163,0.102,0.194,166.881,audio_features,spotify:track:1WHRjzb9yzWvawfIQDvZln,https://api.spotify.com/v1/tracks/1WHRjzb9yzWvawfIQDvZln,https://api.spotify.com/v1/audio-analysis/1WHRjzb9yzWvawfIQDvZln,250995,3
05GBNU3wMadW9u9sBWSleI,Christmas Song,Cocoon,"Bands Under the Radar, Vol. 3: A Very Indie Xmas",2010-12-10,22,0.713,0.485,4,-6.52,1,0.0328,0.324,0.000227,0.121,0.688,88.988,audio_features,spotify:track:05GBNU3wMadW9u9sBWSleI,https://api.spotify.com/v1/tracks/05GBNU3wMadW9u9sBWSleI,https://api.spotify.com/v1/audio-analysis/05GBNU3wMadW9u9sBWSleI,191587,4
03jjfF3WRY8cUOsf8yFIVw,This December,Holley Maher,"Sorted Noise Records: A Holiday Album, Vol. 2",2016-10-28,24,0.462,0.172,11,-13.112,1,0.0344,0.758,4.41e-05,0.112,0.201,147.557,audio_features,spotify:track:03jjfF3WRY8cUOsf8yFIVw,https://api.spotify.com/v1/tracks/03jjfF3WRY8cUOsf8yFIVw,https://api.spotify.com/v1/audio-analysis/03jjfF3WRY8cUOsf8yFIVw,236351,3
2Zrn4nySOKLYde7iQV7IfZ,Silent Night (feat. Anais Mitchell),"Wintery Songs in Eleventy Part Harmony, Anaïs Mitchell",Hark,2015-12-04,23,0.194,0.12,7,-14.769,1,0.0447,0.941,0.0307,0.144,0.272,174.719,audio_features,spotify:track:2Zrn4nySOKLYde7iQV7IfZ,https://api.spotify.com/v1/tracks/2Zrn4nySOKLYde7iQV7IfZ,https://api.spotify.com/v1/audio-analysis/2Zrn4nySOKLYde7iQV7IfZ,115787,3
3IwwEoeTw9k7xSvqGNQ2PN,Holiday Road,Matt Pond PA,Winter Songs,2005-01-25,26,0.477,0.319,7,-10.915,1,0.0324,0.754,0.86,0.0936,0.0905,128.013,audio_features,spotify:track:3IwwEoeTw9k7xSvqGNQ2PN,https://api.spotify.com/v1/tracks/3IwwEoeTw9k7xSvqGNQ2PN,https://api.spotify.com/v1/audio-analysis/3IwwEoeTw9k7xSvqGNQ2PN,218880,4
3elTRcb0pkf3YtuMfYIghB,Christmas Kiss,Jetty Rae,More Than December,2014-11-26,24,0.734,0.265,5,-8.497,1,0.0284,0.872,0.0,0.0618,0.357,112.026,audio_features,spotify:track:3elTRcb0pkf3YtuMfYIghB,https://api.spotify.com/v1/tracks/3elTRcb0pkf3YtuMfYIghB,https://api.spotify.com/v1/audio-analysis/3elTRcb0pkf3YtuMfYIghB,164573,4
0zUAob6pnNxXj6hK2JK61r,First Snow,Friend Of All The World,The Wild,2012-01-13,22,0.49,0.172,11,-17.49,0,0.0351,0.803,0.0057,0.116,0.408,154.007,audio_features,spotify:track:0zUAob6pnNxXj6hK2JK61r,https://api.spotify.com/v1/tracks/0zUAob6pnNxXj6hK2JK61r,https://api.spotify.com/v1/audio-analysis/0zUAob6pnNxXj6hK2JK61r,226052,4
6CiWjivcgYzpHZ44XiHoqW,Christmas Alone,"The Holiday Place, Current Swell","Maybe This Christmas, Vol 4: Holiday Folk",2017-12-01,26,0.707,0.492,5,-7.53,1,0.0277,0.873,0.0439,0.101,0.263,103.096,audio_features,spotify:track:6CiWjivcgYzpHZ44XiHoqW,https://api.spotify.com/v1/tracks/6CiWjivcgYzpHZ44XiHoqW,https://api.spotify.com/v1/audio-analysis/6CiWjivcgYzpHZ44XiHoqW,228573,4
4t00TeUJmmFg9tZoJ0twpx,O Holy Night,Jetty Rae,More Than December,2014-11-26,22,0.458,0.178,6,-10.256,1,0.0306,0.859,0.0,0.0988,0.122,111.893,audio_features,spotify:track:4t00TeUJmmFg9tZoJ0twpx,https://api.spotify.com/v1/tracks/4t00TeUJmmFg9tZoJ0twpx,https://api.spotify.com/v1/audio-analysis/4t00TeUJmmFg9tZoJ0twpx,315467,4
4gydEH2RTA91rV5F8NkonM,A Child's Christmas in Wales,Al Lewis,A Child's Christmas in Wales,2013-12-16,24,0.387,0.228,10,-10.879,1,0.0349,0.839,0.000517,0.112,0.208,84.872,audio_features,spotify:track:4gydEH2RTA91rV5F8NkonM,https://api.spotify.com/v1/tracks/4gydEH2RTA91rV5F8NkonM,https://api.spotify.com/v1/audio-analysis/4gydEH2RTA91rV5F8NkonM,233187,4
3gKRfnGUslHVHIA0EhkucQ,Christmas Tree,Cary Brothers,Father Christmas,2009-11-17,22,0.447,0.28,4,-15.265,0,0.0311,0.841,0.00196,0.125,0.284,85.946,audio_features,spotify:track:3gKRfnGUslHVHIA0EhkucQ,https://api.spotify.com/v1/tracks/3gKRfnGUslHVHIA0EhkucQ,https://api.spotify.com/v1/audio-analysis/3gKRfnGUslHVHIA0EhkucQ,193100,4
737QrlDXQ60hnDCkzUDxhK,Christmas Time Is Here,Daniela Andrade,The Christmas EP,2013-12-04,34,0.444,0.153,9,-13.083,1,0.0404,0.769,0.0,0.111,0.218,125.67,audio_features,spotify:track:737QrlDXQ60hnDCkzUDxhK,https://api.spotify.com/v1/tracks/737QrlDXQ60hnDCkzUDxhK,https://api.spotify.com/v1/audio-analysis/737QrlDXQ60hnDCkzUDxhK,179729,5
6NBEjaO6uf9ZCxjylkazqh,The Christmas Song (Chestnuts Roasting On An Open Fire),Paul McCartney,Holidays Rule,2012-01-01,27,0.589,0.13,5,-19.413,0,0.0523,0.824,6.08e-06,0.107,0.211,66.066,audio_features,spotify:track:6NBEjaO6uf9ZCxjylkazqh,https://api.spotify.com/v1/tracks/6NBEjaO6uf9ZCxjylkazqh,https://api.spotify.com/v1/audio-analysis/6NBEjaO6uf9ZCxjylkazqh,215467,4
5HhcXgRU7kYszL7OQZtNlc,What Are You Doing New Years Eve,Johnnyswim,A Johnnyswim Christmas,2014-11-10,32,0.456,0.285,8,-8.768,1,0.0501,0.769,0.0,0.125,0.282,129.262,audio_features,spotify:track:5HhcXgRU7kYszL7OQZtNlc,https://api.spotify.com/v1/tracks/5HhcXgRU7kYszL7OQZtNlc,https://api.spotify.com/v1/audio-analysis/5HhcXgRU7kYszL7OQZtNlc,173547,4
